recency,purchase_frequency,avg_order_value,avg_purchase_interval,purchase_regularity,avg_order_value_score,recency_score,avg_purchase_interval_score,purchase_regularity_score,purchase_frequency_score,final_score,score_category
260,630.0,21.76,0.0476190476190476,21.0,0.0002547242538691267,0.30294906166219837,0.0002864272404759054,0.07068681827592595,0.07068725371248097,9.0,Very Low
288,270.0,16.21,0.1111111111111111,9.0,0.00018281583021838136,0.227882037533512,0.0006973880637674214,0.03028189733140099,0.030282351699980132,6.0,Very Low
85,570.0,18.51,0.0526315789473684,19.0,0.00021261571749706863,0.7721179624664879,0.0003188715159989198,0.06395266478517178,0.06395310337706415,21.0,Low
22,38.67,21.08,0.7757847533632287,1.2890173410404624,0.0002459138524128191,0.9410187667560321,0.00499957659279901,0.004318426936412405,0.004318835081780644,24.0,Low
1,22.56,21.94,1.3297872340425532,0.752,0.0002570564189605022,0.9973190348525469,0.008585431312955909,0.0025102483355308324,0.002510715716721232,25.0,Low
39,12.59,15.28,2.3823529411764706,0.419753086419753,0.0001707663105796078,0.8954423592493298,0.015398302808717608,0.0013915474790914743,0.0013917244026528063,23.0,Low
8,41.86,17.01,0.7166666666666667,1.3953488372093024,0.0001931810084022726,0.9785522788203753,0.004616926915910255,0.004676453244463659,0.00467686740794697,25.0,Low
226,840.0,5.73,0.0357142857142857,28.0,4.70319960094064e-05,0.39410187667560326,0.00020937208610874615,0.09425635549356551,0.09425677988643978,12.0,Very Low
315,330.0,19.86,0.0909090909090909,11.0,0.000230106955682385,0.1554959785522788,0.00056662780181103,0.037016050822155144,0.03701650203539694,5.0,Very Low
35,9.85,14.95,3.0454545454545454,0.3283582089552239,0.00016649067457875268,0.906166219839142,0.01969031611293328,0.0010838139125340705,0.0010841982040021055,23.0,Low
34,13.65,4.47,2.197278911564626,0.4551083591331269,3.070684036977773e-05,0.9088471849865951,0.014200386543345805,0.0015105913956711403,0.0015106943919118367,23.0,Low
20,11.1,24.51,2.701754385964912,0.3701298701298701,0.00029035455387625274,0.9463806970509383,0.017465671129912038,0.0012244623014909923,0.0012244930026566224,24.0,Low
77,870.0,15.19,0.0344827586206896,29.0,0.00016960022803392004,0.7935656836461126,0.0002014008632431777,0.09762343223894258,0.09762385505414818,22.0,Low
246,720.0,17.32,0.0416666666666666,24.0,0.0001971975149485304,0.34048257372654156,0.0002478996632923255,0.08078804851205719,0.08078847921560617,11.0,Very Low
39,450.0,13.18,0.0666666666666666,15.0,0.00014355771784689336,0.8954423592493298,0.0004097154874633599,0.05048435780366346,0.05048480270623055,24.0,Low
238,13.47,23.24,2.227272727272727,0.4489795918367347,0.0002738998335093254,0.36193029490616624,0.014394525503699424,0.0014899553658296305,0.0014904919409055863,9.0,Very Low
2,20.03,29.48,1.4979757085020242,0.6675675675675675,0.00035474822334367694,0.9946380697050938,0.00967405357738504,0.0022259578557319677,0.00222675904424449,25.0,Low
3,10.43,24.36,2.875,0.3478260869565217,0.00028841108296677313,0.9919571045576407,0.01858702640267623,0.0011493637518340783,0.0011492949905778013,25.0,Low
233,22.31,23.45,1.3448275862068966,0.7435897435897436,0.00027662069278259685,0.37533512064343166,0.008682781992207742,0.0024819303567492,0.0024826567569903287,10.0,Very Low
16,330.0,17.9,0.0909090909090909,11.0,0.00020471226913185153,0.9571045576407506,0.00056662780181103,0.037016050822155144,0.03701650203539694,25.0,Low
7,120.0,36.0,0.25,4.0,0.00043922442554239033,0.9812332439678284,0.0015963648647176127,0.013446513604515589,0.013446975861438124,25.0,Low
38,300.0,21.49,0.1,10.0,0.0002512260062320634,0.8981233243967829,0.0006254699196914062,0.03364897407677807,0.03364942686768854,23.0,Low
28,9.13,18.48,3.2857142857142856,0.3043478260869565,0.00021222702331517268,0.9249329758713136,0.02124542922834322,0.0010029691107307271,0.001003388399977104,24.0,Low
210,2040.0,145.06,0.0147058823529411,68.0,0.0018522573414613607,0.4369973190348525,7.339240193140591e-05,0.22893942530864872,0.22893978659477587,17.0,Very Low
316,780.0,17.42,0.0384615384615384,26.0,0.00019849316222151684,0.15281501340482573,0.00022715404480885953,0.08752220200281134,0.08752262955102298,6.0,Very Low
91,4.46,24.31,6.722222222222222,0.1487603305785124,0.0002877632593302799,0.7560321715817695,0.04348868378899652,0.00047909407273278416,0.0004792470322038293,20.0,Very Low
108,5.73,19.91,5.238095238095238,0.1909090909090909,0.0002307547793188782,0.710455764075067,0.03388247454455733,0.000621012183488347,0.0006217865476368183,18.0,Very Low
37,12.42,28.29,2.415254237288136,0.4140350877192982,0.0003393300207951387,0.900804289544236,0.015611260822581782,0.0013722945386370764,0.001372644310035792,23.0,Low
50,4.26,22.9,7.037037037037037,0.1421052631578947,0.00026949463278117165,0.8659517426273459,0.04552636453781696,0.0004566859499819057,0.0004567998644191066,23.0,Low
18,24.92,18.5,1.203883495145631,0.8306451612903226,0.00021248615276976996,0.9517426273458445,0.0077705026219231,0.0027750526292479073,0.0027755922965809598,24.0,Low
9,14.4,22.9,2.083333333333333,0.48,0.00026949463278117165,0.9758713136729222,0.013462858637260135,0.0015944034607882664,0.0015948712711045467,25.0,Low
28,6.76,16.65,4.435483870967742,0.2254545454545454,0.0001885166782195215,0.9249329758713136,0.02868746575012628,0.0007373293801468279,0.0007373894617281401,24.0,Low
28,5.61,40.61,5.34375,0.1871345029239766,0.0004989537648270636,0.9249329758713136,0.03456633903956587,0.000608302856060289,0.0006083182469659847,24.0,Low
189,5.92,20.61,5.071428571428571,0.1971830985915492,0.00023982431022978302,0.4932975871313673,0.0328037023834171,0.0006421372488562696,0.0006431113570323048,13.0,Very Low
58,360.0,12.76,0.0833333333333333,12.0,0.00013811599930035046,0.8445040214477212,0.000517592703577383,0.04038312756753223,0.04038357720310534,22.0,Low
21,60.0,369.6,0.5,2.0,0.004761503728225028,0.9436997319034852,0.003214523106427957,0.006712360113761428,0.006712825526021318,24.0,Low
78,2.64,15.89,11.375,0.0879120879120879,0.00017866975894482488,0.7908847184986595,0.07360440662082793,0.0002742133698536048,0.0002749778053628529,21.0,Low
59,3030.0,15.64,0.0099009900990099,101.0,0.00017543064076235885,0.8418230563002681,4.229209792649006e-05,0.34005295790609236,0.3400532671291531,30.0,Low
77,7.5,18.78,4.0,0.25,0.0002161139651341319,0.7935656836461126,0.025868738490372776,0.0008199758093515382,0.000820443982531614,20.0,Very Low
22,30.87,19.81,0.9716981132075472,1.029126213592233,0.0002294591320458918,0.9410187667560321,0.006267651864372003,0.0034433535648516417,0.0034433955381764597,24.0,Low
51,1950.0,18.36,0.0153846153846153,65.0,0.000210672246587589,0.8632707774798928,7.778559172790454e-05,0.21883819507251748,0.21883856109165067,27.0,Low
73,570.0,37.05,0.0526315789473684,19.0,0.0004528287219087475,0.8042895442359249,0.0003188715159989198,0.06395266478517178,0.06395310337706415,22.0,Low
56,22.5,21.86,1.3333333333333333,0.75,0.00025601990114211304,0.8498659517426274,0.008608383912129104,0.0025035141820400784,0.002503981566385815,21.0,Low
277,600.0,15.78,0.05,20.0,0.0001772445469445398,0.25737265415549593,0.0003018382713493374,0.06731974153054887,0.06732017854477257,8.0,Very Low
1,18.98,21.82,1.5809523809523809,0.6325301204819277,0.00025550164223291853,0.9973190348525469,0.010211131122966016,0.00210798408243253,0.0021089114133746962,25.0,Low
94,4.75,22.29,6.3125,0.1584158415841584,0.0002615911844159546,0.7479892761394102,0.040836702226193455,0.0005116049193046272,0.0005117954254916772,20.0,Very Low
28,1260.0,8.46,0.0238095238095238,42.0,8.240316656193519e-05,0.9249329758713136,0.00013231693174158696,0.14139542992884463,0.14139583223435742,27.0,Low
21,330.0,16.12,0.0909090909090909,11.0,0.0001816497476726936,0.9436997319034852,0.00056662780181103,0.037016050822155144,0.03701650203539694,25.0,Low
15,11.39,40.46,2.6333333333333333,0.379746835443038,0.0004970102939175838,0.9597855227882037,0.017022806769022895,0.001256843361758058,0.0012570413959444703,24.0,Low
14,14.6,14.56,2.0543478260869565,0.4867724867724867,0.0001614376502141057,0.9624664879356568,0.013275246087496619,0.0016172069435082803,0.0016173184388892693,24.0,Low
1,38.49,29.31,0.7794432548179872,1.282967032967033,0.00035254562297960004,0.9973190348525469,0.0050232567299243166,0.004298055084795994,0.004298632630774394,25.0,Low
231,330.0,16.37,0.0909090909090909,11.0,0.0001848888658551596,0.38069705093833783,0.00056662780181103,0.037016050822155144,0.03701650203539694,10.0,Very Low
275,540.0,16.95,0.0555555555555555,18.0,0.00019240362003848072,0.2627345844504021,0.00033779734338734463,0.060585588039794705,0.060586028209355755,8.0,Very Low
105,16.06,16.87,1.868421052631579,0.5352112676056338,0.00019136710222009162,0.7184986595174263,0.012071810324210895,0.0017803040360259868,0.0017811827637177447,18.0,Very Low
211,24.11,31.21,1.244186046511628,0.8037383177570093,0.00037716292116634167,0.4343163538873994,0.00803136624454247,0.0026844552220953886,0.002684681267052833,11.0,Very Low
22,29.11,22.52,1.030612244897959,0.9702970297029704,0.00026457117314382335,0.9410187667560321,0.006648981415364197,0.003245271187828594,0.0032458604616709,24.0,Low
10,53.49,19.47,0.5608695652173913,1.7829457364341086,0.00022505393131773806,0.9731903485254692,0.003608509460931345,0.0059815217504237675,0.005982170214628595,25.0,Low
3,20.5,19.18,1.4634146341463414,0.6833333333333333,0.00022129655422607747,0.9919571045576407,0.00945035242814099,0.00227904239901494,0.0022795098885385885,25.0,Low
9,56.47,19.86,0.53125,1.8823529411764703,0.000230106955682385,0.9758713136729222,0.00341679288664175,0.006316233437834712,0.006316633014620962,25.0,Low
56,930.0,20.66,0.032258064516129,31.0,0.00024047213386627623,0.8498659517426274,0.0001870012348408611,0.10435758572969675,0.10435800538956498,24.0,Low
58,13.23,21.43,2.267326732673267,0.4410480349344978,0.00025044861786827153,0.8445040214477212,0.014653780379509002,0.0014632492050294737,0.001463555339563919,21.0,Low
89,46.62,16.72,0.6435643564356436,1.553846153846154,0.00018942363131061197,0.7613941018766757,0.004143762492756669,0.00521012587351627,0.00521111000122337,19.0,Very Low
66,45.7,15.44,0.6564102564102564,1.5234375,0.00017283934621638603,0.8230563002680965,0.004226909288421095,0.005107737602292663,0.005107853029413646,21.0,Low
32,1170.0,17.22,0.0256410256410256,39.0,0.000195901867675544,0.9142091152815013,0.00014417157087499586,0.1312941996927134,0.1312946067312322,26.0,Low
238,660.0,22.1,0.0454545454545454,22.0,0.0002591294545972805,0.36193029490616624,0.000272417212409149,0.07405389502130302,0.07405432888018937,11.0,Very Low
23,27.89,22.16,1.0754716981132075,0.9298245614035088,0.00025990684296107227,0.938337801608579,0.0069393401911196926,0.0031089972809894657,0.0031089327381840916,24.0,Low
114,300.0,18.59,0.1,10.0,0.0002136522353154577,0.6943699731903485,0.0006254699196914062,0.03364897407677807,0.03364942686768854,18.0,Very Low
24,17.2,21.56,1.74468085106383,0.573170731707317,0.00025213295932315387,0.935656836461126,0.011270885416219886,0.0019081164648697406,0.001909131620090664,24.0,Low
127,3.53,139.36,8.5,0.1176470588235294,0.001778405446901136,0.6595174262734584,0.05499558684115897,0.0003743332989339834,0.00037486770200486876,18.0,Very Low
129,930.0,15.42,0.032258064516129,31.0,0.00017258021676178878,0.6541554959785523,0.0001870012348408611,0.10435758572969675,0.10435800538956498,19.0,Very Low
33,7.77,24.32,3.863013698630137,0.2588652482269503,0.00028789282405757856,0.9115281501340482,0.024982076440120533,0.0008498257804984979,0.0008507476590409895,23.0,Low
4,30.68,29.93,0.9777777777777776,1.0227272727272727,0.00036057863607211573,0.9892761394101877,0.006307003301696614,0.003421807839870191,0.0034220707287809728,25.0,Low
21,10.49,30.77,2.8595041322314048,0.3497109826589595,0.0003714620731652015,0.9436997319034852,0.0184867273381074,0.001155710340321218,0.0011560291409132182,24.0,Low
154,630.0,15.15,0.0476190476190476,21.0,0.0001690819691247255,0.5871313672922251,0.0002864272404759054,0.07068681827592595,0.07068725371248097,16.0,Very Low
106,8.86,20.11,3.3870967741935485,0.2952380952380952,0.00023334607386485103,0.7158176943699732,0.021901640865534512,0.0009722959478328821,0.0009730847234677283,18.0,Very Low
2,600.0,15.72,0.05,20.0,0.00017646715858074798,0.9946380697050938,0.0003018382713493374,0.06731974153054887,0.06732017854477257,27.0,Low
334,270.0,12.67,0.1111111111111111,9.0,0.00013694991675466272,0.1045576407506702,0.0006973880637674214,0.03028189733140099,0.030282351699980132,3.0,Very Low
330,1440.0,19.17,0.0208333333333333,48.0,0.00022116698949877888,0.11528150134048254,0.000113053143149797,0.1615978904011071,0.16159828324060782,7.0,Very Low
148,8.78,51.39,3.4186046511627906,0.2925170068027211,0.0006386245408549977,0.6032171581769437,0.02210557978872081,0.0009631338342400195,0.0009641058563538391,16.0,Very Low
10,4.01,15.84,7.473684210526316,0.1338028169014084,0.00017802193530833165,0.9731903485254692,0.04835262142782177,0.0004287309762619477,0.0004287409046882032,25.0,Low
16,17.5,32.15,1.7142857142857142,0.5833333333333334,0.0003893420055324138,0.9571045576407506,0.0110741488518782,0.0019423347244772314,0.001942802371767748,24.0,Low
10,21.04,34.96,1.425531914893617,0.7014925373134329,0.0004257496939033318,0.9731903485254692,0.00920515149063221,0.0023401858324508915,0.0023401172415573397,25.0,Low
18,1080.0,19.06,0.0277777777777777,36.0,0.00021974177749849378,0.9517426273458445,0.00015800198319730627,0.12119296945658214,0.121193381228107,27.0,Low
29,150.0,18.34,0.2,5.0,0.0002104131171329917,0.9222520107238605,0.0012727332163755439,0.01681359034989267,0.016814051029146525,24.0,Low
10,390.0,18.85,0.0769230769230769,13.0,0.00021702091822522237,0.9731903485254692,0.0004761014666104512,0.043750204312909304,0.04375065237081375,25.0,Low
0,18.55,16.74,1.617391304347826,0.6182795698924731,0.00018968276076520926,1.0,0.010446986899811583,0.0020600013849339576,0.0020606500026375423,25.0,Low
7,3.54,131.94,8.486486486486486,0.1178343949044586,0.0016822684192455445,0.9812332439678284,0.054908118828093544,0.00037496407389565016,0.00037599006039410496,26.0,Low
324,90.0,21.0,0.3333333333333333,3.0,0.00024487733459443,0.13136729222520105,0.0021357509452877275,0.01007943685913851,0.01007990069372972,4.0,Very Low
57,990.0,18.79,0.0303030303030303,33.0,0.00021624352986143053,0.8471849865951743,0.00017434701594185568,0.1110917392204509,0.1110921557249818,24.0,Low
11,14.08,23.65,2.130434782608696,0.4693877551020408,0.00027921198732856967,0.9705093833780161,0.013767729030625855,0.0015586712177761014,0.0015589558026489903,25.0,Low
150,28.86,27.17,1.0396039603960396,0.961904761904762,0.00032481877133769103,0.5978552278820375,0.006707181489525532,0.0032170137780842697,0.0032178015019399967,15.0,Very Low
9,12.43,32.57,2.4130434782608696,0.4144144144144144,0.00039478372407895674,0.9758713136729222,0.015596951390820157,0.001373571760731103,0.0013737666684250282,25.0,Low
329,300.0,22.59,0.1,10.0,0.0002654781262349138,0.11796246648793562,0.0006254699196914062,0.03364897407677807,0.03364942686768854,4.0,Very Low
4,3.93,14.54,7.642857142857143,0.1308411214953271,0.00016117852075950843,0.9892761394101877,0.0494476157267235,0.0004187587205332412,0.00041976203757431417,26.0,Low
38,14.73,23.74,2.036144578313253,0.4911242603550296,0.00028037806987425744,0.8981233243967829,0.013157423145852963,0.0016318596991392069,0.0016319090979493391,23.0,Low
24,4.72,29.59,6.355555555555555,0.1573426573426573,0.00035617343534396194,0.935656836461126,0.041115385034488014,0.0005079914256015638,0.0005084283503239687,24.0,Low
41,15.92,106.84,1.8848484848484848,0.5305466237942122,0.0013570609537259578,0.8900804289544236,0.01217813906353859,0.0017645978223230824,0.001765469746268439,23.0,Low
58,6.4,23.19,4.6875,0.2133333333333333,0.00027325200987283224,0.8445040214477212,0.030318673655076223,0.0006965163286877118,0.0006969845597156393,22.0,Low
0,13.93,16.59,2.1538461538461537,0.4642857142857143,0.00018773928985572967,1.0,0.013919262243896387,0.0015414922547894838,0.0015421204268104482,25.0,Low
14,54.22,21.61,0.5532915360501567,1.8073654390934843,0.00025278078295964707,0.9624664879356568,0.003559459659519817,0.006063744763377174,0.006064102377042832,24.0,Low
3,42.92,23.41,0.699047619047619,1.430517711171662,0.0002761024338734023,0.9919571045576407,0.00450288528744686,0.004794869542143417,0.004795837397206001,25.0,Low
3,28.59,24.64,1.0494186046511629,0.9529085872576176,0.0002920388953311351,0.9919571045576407,0.006770708079489063,0.0031867229676325187,0.003187497825430621,25.0,Low
7,15.37,21.75,1.9523809523809523,0.5121951219512195,0.00025459468914182804,0.9812332439678284,0.012615251939221386,0.0017028069072247969,0.0017037400348604516,25.0,Low
27,72.46,18.24,0.4140127388535032,2.4153846153846152,0.0002091174698600053,0.9276139410187667,0.0026579591252027432,0.008110991992610369,0.008111284079009542,23.0,Low
371,210.0,12.73,0.1428571428571428,7.0,0.00013772730511845457,0.00536193029490617,0.000902868475413179,0.02354774384064683,0.02354820136456333,1.0,Very Low
113,5130.0,28.5,0.0058479532163742,171.0,0.0003420508800684102,0.6970509383378016,1.6058277784118236e-05,0.5757483300824879,0.5757485288687413,32.0,Low
25,21.39,17.33,1.4027777777777777,0.7128712871287128,0.00019732707967582902,0.9329758713136729,0.0090578723126042,0.0023784989563453846,0.0023793997851806045,24.0,Low
205,480.0,24.31,0.0625,16.0,0.0002877632593302799,0.45040214477211793,0.0003827461834348546,0.053851434549040546,0.053851877873938955,13.0,Very Low
27,2.92,32.37,10.28125,0.0972644376899696,0.0003921924295329839,0.9276139410187667,0.06652496431334518,0.00030570344930534277,0.00030640384026146464,25.0,Low
