CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency
12720,354,5781.73,16.33,2010-12-05 15:21:00,2011-12-07 08:03:00,366,29.02
12721,161,2656.13,16.5,2010-12-20 11:38:00,2011-11-08 12:13:00,323,14.95
12722,53,997.63,18.82,2011-07-12 11:55:00,2011-09-15 14:50:00,65,24.46
12723,69,725.07,10.51,2011-10-05 15:52:00,2011-12-06 10:19:00,61,33.93
12724,53,1031.41,19.46,2011-01-11 15:00:00,2011-12-04 16:02:00,327,4.86
12725,24,427.8,17.82,2010-12-03 15:45:00,2010-12-03 15:45:00,1,720.0
12726,124,2609.1,21.04,2010-12-17 12:56:00,2011-11-11 13:35:00,329,11.31
12727,139,3980.7,28.64,2011-01-23 15:17:00,2011-11-29 11:46:00,309,13.5
12728,46,836.33,18.18,2011-01-11 13:31:00,2011-09-29 15:31:00,261,5.29
12729,26,453.01,17.42,2011-08-18 11:40:00,2011-08-18 11:40:00,1,780.0
12731,274,18895.91,68.96,2010-12-10 10:56:00,2011-11-16 11:59:00,341,24.11
12732,12,236.26,19.69,2011-06-13 11:33:00,2011-06-13 11:33:00,1,360.0
12733,22,383.95,17.45,2011-04-19 16:19:00,2011-04-19 16:19:00,1,660.0
12734,4,110.4,27.6,2010-12-22 12:47:00,2010-12-22 12:47:00,1,120.0
12735,43,779.57,18.13,2011-01-06 14:26:00,2011-01-28 13:37:00,21,61.43
12736,4,234.0,58.5,2011-01-11 07:57:00,2011-01-11 07:57:00,1,120.0
12738,11,155.35,14.12,2010-12-02 18:27:00,2010-12-02 18:27:00,1,330.0
12739,38,1013.04,26.66,2011-09-01 17:45:00,2011-09-22 13:00:00,20,57.0
12740,27,427.6,15.84,2011-10-07 10:44:00,2011-10-07 10:44:00,1,810.0
12743,134,546.43,4.08,2011-07-28 16:06:00,2011-07-28 16:21:00,1,4020.0
12744,222,21279.29,95.85,2011-01-25 13:26:00,2011-10-19 11:18:00,266,25.04
12747,103,4196.01,40.74,2010-12-05 15:38:00,2011-12-07 14:34:00,366,8.44
12748,4595,33719.73,7.34,2010-12-01 12:48:00,2011-12-09 12:20:00,372,370.56
12749,199,4090.88,20.56,2011-05-10 15:25:00,2011-12-06 09:56:00,209,28.56
12750,15,275.88,18.39,2011-08-03 09:13:00,2011-08-03 09:13:00,1,450.0
12752,53,4366.78,82.39,2011-09-19 13:32:00,2011-09-19 13:32:00,1,1590.0
12753,197,21429.39,108.78,2010-12-12 11:44:00,2011-11-17 10:52:00,339,17.43
12754,63,3010.74,47.79,2011-02-04 10:31:00,2011-04-18 09:00:00,72,26.25
12755,4,3811.95,952.99,2010-12-09 10:44:00,2011-03-04 12:42:00,85,1.41
12756,4,112.08,28.02,2011-09-14 09:31:00,2011-09-14 09:31:00,1,120.0
12757,371,7857.1,21.18,2011-05-12 19:01:00,2011-11-24 12:30:00,195,57.08
12758,97,2791.59,28.78,2011-03-08 12:05:00,2011-08-15 10:22:00,159,18.3
12759,95,1531.44,16.12,2011-03-09 08:09:00,2011-10-18 14:49:00,223,12.78
12762,69,1898.52,27.51,2011-11-14 14:23:00,2011-12-02 10:23:00,17,121.76
12763,18,494.08,27.45,2010-12-05 15:46:00,2011-07-24 14:12:00,230,2.35
12764,45,1693.88,37.64,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1350.0
12766,310,6989.63,22.55,2010-12-08 13:53:00,2011-12-06 08:46:00,362,25.69
12769,32,1143.6,35.74,2011-04-15 10:25:00,2011-04-15 10:25:00,1,960.0
12770,12,1351.45,112.62,2011-05-13 09:33:00,2011-05-13 09:33:00,1,360.0
12772,55,892.47,16.23,2011-10-11 09:19:00,2011-10-11 09:19:00,1,1650.0
12775,66,1386.04,21.0,2011-02-01 13:45:00,2011-11-22 16:33:00,294,6.73
12778,50,822.23,16.44,2011-01-31 14:35:00,2011-11-20 11:30:00,292,5.14
12779,149,3981.36,26.72,2010-12-03 13:40:00,2011-11-02 11:43:00,333,13.42
12781,25,826.74,33.07,2011-02-28 08:43:00,2011-10-07 10:37:00,221,3.39
12782,103,2330.92,22.63,2010-12-17 11:30:00,2011-12-05 09:16:00,352,8.78
12783,84,2225.91,26.5,2011-09-25 15:35:00,2011-12-07 15:56:00,73,34.52
12784,59,574.42,9.74,2011-11-24 12:53:00,2011-11-30 15:38:00,6,295.0
12785,14,311.95,22.28,2010-12-10 13:48:00,2010-12-10 13:48:00,1,420.0
12787,20,463.66,23.18,2011-05-31 09:36:00,2011-11-30 08:44:00,182,3.3
12789,4,91.85,22.96,2011-10-05 13:34:00,2011-10-05 13:34:00,1,120.0
12790,21,324.92,15.47,2011-05-31 14:14:00,2011-05-31 14:14:00,1,630.0
12791,2,192.6,96.3,2010-12-01 11:27:00,2010-12-01 11:27:00,1,60.0
12792,25,400.54,16.02,2011-03-28 11:36:00,2011-03-28 11:36:00,1,750.0
12793,24,545.48,22.73,2010-12-03 15:14:00,2011-01-09 12:12:00,36,20.0
12794,45,860.41,19.12,2011-09-02 12:01:00,2011-10-17 14:54:00,45,30.0
12795,14,430.48,30.75,2011-11-21 10:27:00,2011-11-21 10:27:00,1,420.0
12797,13,254.03,19.54,2010-12-09 10:55:00,2010-12-09 10:55:00,1,390.0
12798,8,6977.04,872.13,2011-06-22 10:11:00,2011-11-29 15:52:00,160,1.5
12802,25,427.58,17.1,2011-06-06 09:36:00,2011-06-06 09:36:00,1,750.0
12808,28,483.65,17.27,2010-12-06 10:27:00,2011-11-03 10:05:00,331,2.54
12809,25,489.31,19.57,2011-06-15 10:51:00,2011-06-15 10:51:00,1,750.0
12811,31,514.85,16.61,2011-02-28 15:39:00,2011-03-24 09:42:00,23,40.43
12812,15,229.64,15.31,2011-10-26 09:54:00,2011-10-26 09:54:00,1,450.0
12814,2,125.92,62.96,2011-08-30 12:11:00,2011-08-30 12:11:00,1,60.0
12815,47,1063.46,22.63,2011-05-25 13:34:00,2011-07-15 10:21:00,50,28.2
12816,29,572.2,19.73,2011-06-16 13:24:00,2011-09-05 12:41:00,80,10.88
12817,4,166.04,41.51,2011-03-03 16:28:00,2011-03-03 16:28:00,1,120.0
12818,14,1542.08,110.15,2011-03-23 12:06:00,2011-03-23 12:06:00,1,420.0
12820,59,942.34,15.97,2011-01-17 12:34:00,2011-12-06 15:12:00,323,5.48
12821,6,92.72,15.45,2011-05-09 15:51:00,2011-05-09 15:51:00,1,180.0
12822,46,948.88,20.63,2011-09-13 13:46:00,2011-09-30 10:04:00,16,86.25
12823,5,1759.5,351.9,2011-02-16 12:15:00,2011-09-26 07:35:00,221,0.68
12824,25,397.12,15.88,2011-10-11 12:49:00,2011-10-11 12:49:00,1,750.0
12826,91,1474.72,16.21,2010-12-09 15:21:00,2011-12-07 10:25:00,362,7.54
12827,25,430.15,17.21,2011-10-26 15:44:00,2011-12-04 12:17:00,38,19.74
12828,56,1018.71,18.19,2011-08-01 16:16:00,2011-12-07 08:45:00,127,13.23
12829,11,293.0,26.64,2010-12-14 14:54:00,2011-01-07 11:13:00,23,14.35
12830,38,6814.64,179.33,2011-06-21 10:53:00,2011-11-02 11:54:00,134,8.51
12831,9,215.05,23.89,2011-03-22 13:02:00,2011-03-22 13:02:00,1,270.0
12832,27,383.03,14.19,2011-09-02 13:48:00,2011-11-07 13:30:00,65,12.46
12833,24,417.38,17.39,2011-07-17 13:46:00,2011-07-17 13:46:00,1,720.0
12834,18,312.38,17.35,2011-03-02 09:49:00,2011-03-02 09:49:00,1,540.0
12836,175,2612.86,14.93,2011-02-01 11:19:00,2011-10-11 15:10:00,252,20.83
12837,12,134.1,11.18,2011-06-19 16:07:00,2011-06-19 16:07:00,1,360.0
12838,123,683.13,5.55,2010-12-01 11:57:00,2011-11-06 12:20:00,340,10.85
12839,314,5591.42,17.81,2010-12-07 15:48:00,2011-12-07 12:33:00,364,25.88
12840,113,2726.77,24.13,2011-04-27 12:21:00,2011-07-19 09:29:00,82,41.34
12841,420,4022.35,9.58,2010-12-03 10:43:00,2011-12-05 11:13:00,367,34.33
12842,34,1118.99,32.91,2011-02-04 12:36:00,2011-09-30 15:33:00,238,4.29
12843,103,1702.26,16.53,2011-03-20 14:38:00,2011-10-05 12:09:00,198,15.61
12844,52,325.96,6.27,2011-08-01 13:11:00,2011-11-10 13:31:00,101,15.45
12845,27,354.09,13.11,2011-02-22 14:10:00,2011-03-17 13:34:00,22,36.82
12847,91,871.54,9.58,2011-11-17 13:16:00,2011-11-17 13:16:00,1,2730.0
12849,51,1050.89,20.61,2011-03-16 12:26:00,2011-11-08 13:41:00,237,6.46
12851,50,135.18,2.7,2011-09-04 12:41:00,2011-09-04 12:41:00,1,1500.0
12852,17,311.55,18.33,2011-02-18 08:47:00,2011-02-18 08:47:00,1,510.0
12853,78,1957.1,25.09,2011-01-28 10:28:00,2011-07-28 11:29:00,181,12.93
12854,110,1324.5,12.04,2011-01-25 13:35:00,2011-09-22 12:15:00,239,13.81
12855,3,38.1,12.7,2010-12-02 09:37:00,2010-12-02 09:37:00,1,90.0
12856,314,2179.93,6.94,2011-10-07 12:38:00,2011-12-02 10:52:00,55,171.27
12857,46,1106.4,24.05,2011-02-10 12:32:00,2011-05-13 10:20:00,91,15.16
12863,5,521.2,104.24,2011-10-18 14:15:00,2011-10-18 14:15:00,1,150.0
12864,3,147.12,49.04,2011-07-24 13:03:00,2011-07-24 13:03:00,1,90.0
12865,95,1568.23,16.51,2011-08-08 10:11:00,2011-11-13 14:31:00,97,29.38
12866,26,559.12,21.5,2011-03-01 14:11:00,2011-03-01 14:11:00,1,780.0
12867,538,4036.82,7.5,2010-12-14 16:39:00,2011-11-13 15:30:00,333,48.47
12868,107,1607.06,15.02,2010-12-01 12:50:00,2011-06-07 10:42:00,187,17.17
12871,11,380.64,34.6,2011-05-16 13:32:00,2011-09-16 15:07:00,123,2.68
12872,66,599.97,9.09,2010-12-09 14:44:00,2011-01-17 10:52:00,38,52.11
12873,4,374.0,93.5,2011-03-02 14:58:00,2011-03-02 14:58:00,1,120.0
12875,2,343.23,171.62,2010-12-12 12:03:00,2011-07-19 15:30:00,219,0.27
12876,85,2218.02,26.09,2011-05-27 13:34:00,2011-10-13 12:26:00,138,18.48
12877,154,1535.77,9.97,2010-12-16 12:23:00,2011-12-06 10:30:00,354,13.05
12878,47,854.99,18.19,2011-03-18 14:02:00,2011-04-17 13:07:00,29,48.62
12879,10,573.22,57.32,2011-09-09 12:11:00,2011-10-26 12:24:00,47,6.38
12881,7,298.0,42.57,2011-03-09 11:44:00,2011-03-09 11:44:00,1,210.0
12882,13,1463.04,112.54,2011-11-06 11:22:00,2011-11-30 16:18:00,24,16.25
12883,42,703.47,16.75,2011-09-11 15:18:00,2011-11-15 09:32:00,64,19.69
12884,7,309.05,44.15,2011-09-12 13:10:00,2011-09-12 13:10:00,1,210.0
12885,71,1175.22,16.55,2011-08-08 11:45:00,2011-10-07 13:40:00,60,35.5
12886,82,1378.4,16.81,2011-05-04 11:21:00,2011-10-03 10:09:00,151,16.29
12888,5,354.12,70.82,2011-03-29 14:31:00,2011-05-09 16:02:00,41,3.66
12890,82,380.47,4.64,2011-11-15 17:26:00,2011-11-15 17:26:00,1,2460.0
12891,3,331.0,110.33,2011-02-20 11:28:00,2011-06-07 12:31:00,107,0.84
12893,34,188.14,5.53,2011-11-09 12:34:00,2011-11-09 12:34:00,1,1020.0
12895,22,372.8,16.95,2011-09-14 08:35:00,2011-10-28 13:51:00,44,15.0
12897,4,216.5,54.12,2011-02-11 11:40:00,2011-05-19 12:13:00,97,1.24
12901,116,17654.54,152.19,2011-03-14 10:41:00,2011-12-01 10:07:00,261,13.33
12902,10,138.68,13.87,2011-03-20 12:06:00,2011-03-20 12:06:00,1,300.0
12904,72,509.58,7.08,2011-06-20 13:18:00,2011-11-21 14:34:00,154,14.03
12906,63,2919.81,46.35,2011-09-22 15:03:00,2011-11-28 09:55:00,66,28.64
12908,2,750.0,375.0,2011-01-31 12:37:00,2011-06-16 15:39:00,136,0.44
12909,91,2178.67,23.94,2011-03-31 12:51:00,2011-10-31 12:43:00,213,12.82
12910,75,3075.04,41.0,2011-04-12 10:01:00,2011-11-16 14:28:00,218,10.32
12912,24,1662.3,69.26,2011-10-30 11:35:00,2011-12-07 08:55:00,37,19.46
12913,50,2483.63,49.67,2010-12-06 16:36:00,2011-12-05 12:11:00,363,4.13
12915,22,363.65,16.53,2010-12-02 12:33:00,2011-07-14 11:34:00,223,2.96
12916,107,3006.15,28.09,2011-01-23 10:43:00,2011-07-24 10:35:00,181,17.73
12917,2,594.0,297.0,2011-08-03 16:42:00,2011-08-03 16:42:00,1,60.0
12919,50,1335.19,26.7,2011-06-23 09:22:00,2011-12-01 13:47:00,161,9.32
12920,28,164.23,5.87,2011-11-22 15:05:00,2011-11-22 15:05:00,1,840.0
12921,720,16587.09,23.04,2010-12-01 15:06:00,2011-11-30 16:22:00,364,59.34
12922,28,405.38,14.48,2011-07-01 15:35:00,2011-07-01 15:35:00,1,840.0
12923,29,176.97,6.1,2011-10-06 16:20:00,2011-10-06 16:20:00,1,870.0
12924,30,933.7,31.12,2011-01-16 11:49:00,2011-09-12 13:55:00,239,3.77
12925,45,694.05,15.42,2011-09-26 11:05:00,2011-12-05 11:11:00,70,19.29
12928,84,2062.7,24.56,2010-12-15 15:45:00,2011-11-04 14:24:00,323,7.8
12929,8,117.85,14.73,2011-02-01 12:08:00,2011-02-01 12:08:00,1,240.0
12930,25,415.8,16.63,2011-06-21 13:25:00,2011-09-22 15:18:00,93,8.06
12931,82,42055.96,512.88,2010-12-17 09:45:00,2011-11-18 12:39:00,336,7.32
12933,106,607.53,5.73,2011-03-01 11:30:00,2011-11-15 16:38:00,259,12.28
12935,129,2160.7,16.75,2011-01-24 13:58:00,2011-12-07 17:25:00,317,12.21
12936,62,1063.9,17.16,2011-09-22 13:51:00,2011-11-22 17:32:00,61,30.49
12937,120,1504.27,12.54,2011-03-17 14:19:00,2011-11-24 15:05:00,252,14.29
12938,9,114.14,12.68,2011-11-14 11:21:00,2011-11-14 11:21:00,1,270.0
12939,47,11581.8,246.42,2011-01-09 11:20:00,2011-10-06 14:33:00,270,5.22
12940,99,913.54,9.23,2011-09-13 10:16:00,2011-10-16 12:09:00,33,90.0
12942,75,683.9,9.12,2010-12-09 09:34:00,2011-07-31 14:39:00,234,9.62
12944,30,604.51,20.15,2010-12-20 10:41:00,2011-11-04 11:04:00,319,2.82
12945,23,462.95,20.13,2011-02-24 14:15:00,2011-02-24 14:15:00,1,690.0
12947,97,1603.99,16.54,2010-12-01 16:21:00,2011-07-19 10:06:00,229,12.71
12948,116,2064.95,17.8,2011-03-20 10:17:00,2011-11-23 17:10:00,248,14.03
12949,215,4167.22,19.38,2011-04-01 13:20:00,2011-11-09 11:25:00,221,29.19
12950,23,1843.0,80.13,2011-11-15 13:48:00,2011-12-07 13:17:00,21,32.86
12951,63,1064.07,16.89,2011-01-13 10:33:00,2011-12-01 12:14:00,322,5.87
12952,79,1387.79,17.57,2011-09-22 16:37:00,2011-12-04 10:35:00,72,32.92
12953,17,329.85,19.4,2011-11-30 09:24:00,2011-11-30 09:24:00,1,510.0
12955,180,4757.16,26.43,2011-03-17 09:03:00,2011-12-08 16:29:00,266,20.3
12956,19,108.07,5.69,2011-02-06 16:08:00,2011-02-06 16:08:00,1,570.0
12957,238,4017.54,16.88,2011-01-04 12:18:00,2011-11-30 09:53:00,329,21.7
12962,16,266.39,16.65,2011-08-18 13:38:00,2011-12-02 15:55:00,106,4.53
12963,95,1856.63,19.54,2010-12-09 09:14:00,2011-12-01 12:55:00,357,7.98
12965,109,771.91,7.08,2011-09-11 15:31:00,2011-09-11 15:31:00,1,3270.0
12966,10,160.18,16.02,2011-11-30 12:38:00,2011-11-30 12:38:00,1,300.0
12967,19,1660.9,87.42,2010-12-03 09:49:00,2010-12-16 19:10:00,13,43.85
12968,5,135.95,27.19,2011-08-19 15:44:00,2011-08-19 15:44:00,1,150.0
12970,151,452.24,2.99,2011-01-21 14:04:00,2011-12-02 14:30:00,315,14.38
12971,305,11189.91,36.69,2010-12-02 16:42:00,2011-12-06 12:20:00,368,24.86
12974,8,144.8,18.1,2011-05-26 09:33:00,2011-05-26 09:33:00,1,240.0
12976,22,738.6,33.57,2011-05-12 09:55:00,2011-05-12 09:55:00,1,660.0
12977,9,39.24,4.36,2011-07-06 16:40:00,2011-07-06 16:40:00,1,270.0
12980,20,7374.9,368.74,2010-12-16 11:36:00,2011-07-05 09:34:00,200,3.0
12981,20,372.22,18.61,2011-07-29 14:14:00,2011-11-10 12:00:00,103,5.83
12982,28,390.54,13.95,2011-04-11 11:51:00,2011-04-11 11:51:00,1,840.0
12984,4,97.5,24.38,2011-11-21 12:37:00,2011-11-21 12:37:00,1,120.0
12985,76,1239.38,16.31,2011-11-11 12:44:00,2011-12-09 10:46:00,27,84.44
12987,28,558.7,19.95,2011-05-26 12:00:00,2011-09-27 12:03:00,124,6.77
12988,92,535.32,5.82,2011-02-20 14:31:00,2011-02-20 14:31:00,1,2760.0
12989,64,6924.11,108.19,2010-12-10 13:24:00,2011-12-06 15:28:00,361,5.32
12990,13,409.5,31.5,2011-02-02 15:39:00,2011-11-08 13:01:00,278,1.4
12991,31,503.76,16.25,2011-08-19 14:39:00,2011-11-16 15:34:00,89,10.45
12993,27,414.76,15.36,2011-02-14 14:29:00,2011-11-16 15:49:00,275,2.95
12994,61,974.42,15.97,2011-03-16 08:31:00,2011-12-05 15:43:00,264,6.93
12995,3,211.32,70.44,2011-09-15 15:44:00,2011-09-15 15:44:00,1,90.0
12997,59,1226.89,20.79,2011-01-26 15:49:00,2011-11-17 15:47:00,294,6.02
12999,28,455.88,16.28,2011-04-08 10:26:00,2011-05-27 13:24:00,49,17.14
13000,31,534.85,17.25,2010-12-10 10:26:00,2011-08-25 10:43:00,258,3.6
13001,339,9818.82,28.96,2011-01-17 12:45:00,2011-12-05 14:51:00,322,31.58
13002,7,120.95,17.28,2011-01-25 15:18:00,2011-01-25 15:18:00,1,210.0
13003,6,149.05,24.84,2011-05-09 08:23:00,2011-08-26 10:50:00,109,1.65
13004,404,5655.91,14.0,2010-12-17 08:20:00,2011-11-28 11:27:00,346,35.03
13005,26,513.7,19.76,2011-04-07 13:32:00,2011-06-19 10:53:00,72,10.83
13006,4,81.57,20.39,2011-10-14 13:49:00,2011-10-14 13:49:00,1,120.0
13008,14,229.47,16.39,2011-01-20 14:24:00,2011-01-20 14:24:00,1,420.0
13011,3,50.55,16.85,2010-12-02 17:22:00,2010-12-02 17:22:00,1,90.0
13012,89,1661.84,18.67,2011-02-18 09:43:00,2011-11-30 13:05:00,285,9.37
13013,219,4810.94,21.97,2010-12-03 12:28:00,2011-12-08 15:01:00,370,17.76
13014,109,3466.28,31.8,2011-03-03 18:28:00,2011-11-29 12:27:00,270,12.11
13015,176,3346.28,19.01,2011-04-04 14:28:00,2011-10-17 13:19:00,195,27.08
13016,47,789.89,16.81,2011-08-08 15:00:00,2011-09-27 14:08:00,49,28.78
13017,1,204.0,204.0,2011-12-02 15:53:00,2011-12-02 15:53:00,1,30.0
13018,458,7277.7,15.89,2011-02-17 11:05:00,2011-11-23 13:28:00,279,49.25
13021,131,2616.38,19.97,2010-12-16 10:12:00,2011-12-05 16:37:00,354,11.1
13023,40,689.9,17.25,2011-08-02 09:34:00,2011-10-06 16:27:00,65,18.46
13026,40,975.36,24.38,2011-03-09 11:35:00,2011-12-08 16:58:00,274,4.38
13027,26,6912.0,265.85,2010-12-20 12:45:00,2011-08-18 09:39:00,240,3.25
13028,45,661.32,14.7,2011-10-25 14:09:00,2011-11-17 11:10:00,22,61.36
13029,10,1247.5,124.75,2010-12-21 13:53:00,2011-11-09 09:13:00,322,0.93
13030,99,799.48,8.08,2010-12-06 14:31:00,2011-11-28 14:30:00,356,8.34
13032,71,1010.18,14.23,2011-09-13 16:40:00,2011-10-18 15:54:00,34,62.65
13033,11,190.55,17.32,2010-12-17 14:23:00,2010-12-17 14:23:00,1,330.0
13034,37,642.77,17.37,2010-12-05 14:52:00,2011-10-16 12:21:00,314,3.54
13035,27,921.88,34.14,2011-03-24 09:21:00,2011-09-27 08:57:00,186,4.35
13037,48,881.07,18.36,2011-03-28 15:42:00,2011-07-24 15:46:00,118,12.2
13038,28,908.46,32.44,2011-02-22 11:43:00,2011-09-20 14:37:00,210,4.0
13040,43,676.99,15.74,2011-11-06 13:53:00,2011-12-01 10:38:00,24,53.75
13043,13,516.42,39.72,2011-03-11 14:52:00,2011-03-11 14:52:00,1,390.0
13044,33,560.47,16.98,2011-02-21 15:20:00,2011-02-21 15:20:00,1,990.0
13045,18,305.28,16.96,2011-09-01 15:04:00,2011-09-01 15:04:00,1,540.0
13046,35,629.31,17.98,2011-03-18 15:43:00,2011-11-09 08:36:00,235,4.47
13047,172,3237.54,18.82,2010-12-01 08:34:00,2011-11-08 12:06:00,342,15.09
13048,136,1835.91,13.5,2011-01-16 14:36:00,2011-11-25 13:23:00,312,13.08
13049,14,656.68,46.91,2011-01-25 16:33:00,2011-10-06 15:31:00,253,1.66
13050,403,5836.86,14.48,2010-12-08 09:30:00,2011-11-25 09:18:00,351,34.44
13052,18,348.15,19.34,2011-05-11 14:12:00,2011-05-11 14:12:00,1,540.0
13055,76,1214.41,15.98,2011-05-10 08:58:00,2011-09-22 14:26:00,135,16.89
13058,8,271.4,33.93,2011-07-11 12:01:00,2011-11-15 12:43:00,127,1.89
13059,8,183.4,22.92,2011-04-04 10:40:00,2011-04-04 10:40:00,1,240.0
13060,15,307.53,20.5,2011-03-31 11:37:00,2011-03-31 11:37:00,1,450.0
13061,10,248.61,24.86,2011-09-28 16:04:00,2011-09-28 16:04:00,1,300.0
13062,11,346.98,31.54,2011-06-01 15:12:00,2011-06-01 15:12:00,1,330.0
13064,69,1119.49,16.22,2011-01-16 13:41:00,2011-11-27 12:31:00,314,6.59
13065,14,205.86,14.7,2010-12-01 16:52:00,2010-12-01 16:52:00,1,420.0
13066,48,470.8,9.81,2011-11-07 17:06:00,2011-11-15 12:57:00,7,205.71
13067,15,115.46,7.7,2011-09-18 13:38:00,2011-09-18 13:38:00,1,450.0
13068,2,344.0,172.0,2011-01-24 08:20:00,2011-11-29 15:00:00,309,0.19
13069,425,4436.12,10.44,2010-12-05 11:02:00,2011-12-09 08:39:00,368,34.65
13070,9,228.8,25.42,2011-05-31 13:45:00,2011-05-31 13:45:00,1,270.0
13072,7,177.15,25.31,2011-03-18 08:12:00,2011-03-18 08:12:00,1,210.0
13075,22,919.61,41.8,2011-08-02 10:19:00,2011-08-02 10:19:00,1,660.0
13077,112,729.27,6.51,2010-12-08 14:59:00,2011-12-08 19:24:00,365,9.21
13078,358,12627.94,35.27,2010-12-08 09:07:00,2011-12-06 15:36:00,363,29.59
13079,6,220.1,36.68,2011-07-22 14:41:00,2011-12-05 16:53:00,136,1.32
13080,6,58.08,9.68,2011-06-13 14:59:00,2011-06-13 14:59:00,1,180.0
13081,1024,28337.38,27.67,2010-12-03 17:20:00,2011-11-28 10:54:00,359,85.57
13082,73,3613.63,49.5,2011-01-05 15:42:00,2011-08-05 16:16:00,212,10.33
13083,18,303.75,16.88,2011-09-25 10:46:00,2011-12-05 15:01:00,71,7.61
13085,22,416.08,18.91,2011-02-17 13:57:00,2011-07-05 12:11:00,137,4.82
13089,1818,58825.83,32.36,2010-12-05 10:27:00,2011-12-07 09:02:00,366,149.02
13090,155,8910.82,57.49,2010-12-02 07:48:00,2011-12-01 12:39:00,364,12.77
13091,21,345.82,16.47,2011-11-11 15:54:00,2011-11-11 15:54:00,1,630.0
13092,25,477.83,19.11,2010-12-15 12:27:00,2011-09-30 11:18:00,288,2.6
13093,159,7832.47,49.26,2010-12-01 15:00:00,2011-03-09 12:14:00,97,49.18
13094,24,1927.32,80.31,2010-12-06 10:34:00,2011-11-18 14:07:00,347,2.07
13095,6,74.4,12.4,2011-09-30 12:03:00,2011-09-30 12:03:00,1,180.0
13097,423,6010.42,14.21,2010-12-14 15:13:00,2011-11-07 10:43:00,327,38.81
13098,572,28882.44,50.49,2011-01-26 13:46:00,2011-12-08 14:14:00,316,54.3
13099,1,207.36,207.36,2011-09-01 17:40:00,2011-09-01 17:40:00,1,30.0
13101,8,101.19,12.65,2011-04-19 14:37:00,2011-04-19 14:37:00,1,240.0
13102,304,6424.09,21.13,2010-12-09 13:38:00,2011-12-08 12:52:00,363,25.12
13103,8,243.94,30.49,2011-10-31 09:38:00,2011-10-31 09:38:00,1,240.0
13104,20,1098.48,54.92,2010-12-20 11:58:00,2011-12-06 13:10:00,351,1.71
13106,1,76.5,76.5,2011-07-29 15:12:00,2011-07-29 15:12:00,1,30.0
13107,58,1531.62,26.41,2011-01-10 12:28:00,2011-10-26 14:52:00,289,6.02
13108,10,350.06,35.01,2010-12-02 10:35:00,2010-12-02 10:35:00,1,300.0
13109,47,786.54,16.73,2011-07-05 14:56:00,2011-10-11 10:16:00,97,14.54
13110,145,1488.67,10.27,2011-02-01 15:24:00,2011-11-08 14:30:00,279,15.59
13113,200,12245.96,61.23,2010-12-08 13:21:00,2011-12-09 12:49:00,365,16.44
13115,120,2294.78,19.12,2011-06-08 16:15:00,2011-11-28 12:38:00,172,20.93
13116,30,501.14,16.7,2011-07-24 14:33:00,2011-07-24 14:33:00,1,900.0
13117,76,984.91,12.96,2010-12-02 13:11:00,2011-11-18 12:02:00,350,6.51
13118,79,1197.81,15.16,2011-02-24 12:32:00,2011-11-20 12:46:00,269,8.81
13120,1,30.6,30.6,2011-04-15 10:19:00,2011-04-15 10:19:00,1,30.0
13121,50,283.73,5.67,2011-03-15 16:47:00,2011-03-15 16:47:00,1,1500.0
13122,55,922.39,16.77,2011-04-13 14:12:00,2011-09-06 15:53:00,146,11.3
13124,235,3866.33,16.45,2010-12-15 15:00:00,2011-09-11 12:45:00,269,26.21
13126,140,2099.64,15.0,2010-12-08 11:42:00,2011-12-05 10:00:00,361,11.63
13127,15,259.17,17.28,2011-09-23 10:26:00,2011-09-23 10:26:00,1,450.0
13130,2,64.0,32.0,2011-09-06 15:30:00,2011-09-06 15:30:00,1,60.0
13131,44,1073.3,24.39,2011-06-05 10:54:00,2011-11-16 13:21:00,164,8.05
13132,3,77.3,25.77,2011-03-23 12:44:00,2011-03-23 12:44:00,1,90.0
13133,7,109.8,15.69,2011-02-08 15:48:00,2011-03-11 10:31:00,30,7.0
13134,98,1793.58,18.3,2011-04-13 12:57:00,2011-09-15 10:35:00,154,19.09
13135,1,3096.0,3096.0,2011-05-27 10:52:00,2011-05-27 10:52:00,1,30.0
13136,127,2607.61,20.53,2011-05-11 12:47:00,2011-10-14 13:41:00,156,24.42
13137,704,3650.41,5.19,2011-02-04 11:54:00,2011-11-29 12:09:00,298,70.87
13138,63,962.39,15.28,2010-12-02 15:03:00,2011-11-17 16:51:00,350,5.4
13139,170,5064.94,29.79,2011-03-25 11:57:00,2011-11-23 13:54:00,243,20.99
13140,46,423.72,9.21,2010-12-08 15:12:00,2011-08-23 15:33:00,258,5.35
13141,135,2388.75,17.69,2011-01-28 13:04:00,2011-09-16 09:54:00,230,17.61
13142,23,307.09,13.35,2011-11-20 16:07:00,2011-11-20 16:07:00,1,690.0
13144,3,110.95,36.98,2011-01-11 11:15:00,2011-01-11 11:15:00,1,90.0
13145,6,618.52,103.09,2010-12-02 18:06:00,2011-10-31 12:45:00,332,0.54
13146,17,228.91,13.47,2011-11-13 15:29:00,2011-11-13 15:29:00,1,510.0
13147,4,712.8,178.2,2011-09-01 12:28:00,2011-11-29 13:59:00,89,1.35
13148,319,3707.12,11.62,2010-12-10 13:06:00,2011-11-10 15:23:00,335,28.57
