CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency,Segment,total_spend_mean,total_spend_count,purchase_frequency_mean,customer_lifespan_mean,Segment_Label
12586,11,196.94,17.9,2011-11-22 16:24:00,2011-11-22 16:24:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12587,4,144.0,36.0,2011-12-02 12:47:00,2011-12-02 12:47:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12588,10,214.9,21.49,2011-10-31 15:01:00,2011-10-31 15:01:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12589,35,646.68,18.48,2011-07-18 12:05:00,2011-11-11 10:19:00,115,9.13,1,610.78,2179,273.52,29.71,Low Value Irregular
12590,68,9864.26,145.06,2011-05-12 14:46:00,2011-05-12 14:52:00,1,2040.0,2,938.09,286,1936.3,1.37,Low Value Regular
12591,26,452.85,17.42,2011-01-26 14:35:00,2011-01-26 14:35:00,1,780.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12592,18,437.6,24.31,2011-05-10 13:44:00,2011-09-08 15:04:00,121,4.46,1,610.78,2179,273.52,29.71,Low Value Irregular
12593,21,418.1,19.91,2011-05-05 09:29:00,2011-08-23 12:43:00,110,5.73,1,610.78,2179,273.52,29.71,Low Value Irregular
12594,118,3338.22,28.29,2011-01-21 09:52:00,2011-11-02 12:20:00,285,12.42,0,3180.78,1865,16.36,267.89,High Value Irregular
12596,27,618.27,22.9,2011-04-11 13:22:00,2011-10-19 13:02:00,190,4.26,0,3180.78,1865,16.36,267.89,High Value Irregular
12597,206,3811.22,18.5,2011-03-16 14:00:00,2011-11-20 13:33:00,248,24.92,0,3180.78,1865,16.36,267.89,High Value Irregular
12598,132,3023.08,22.9,2011-02-28 11:58:00,2011-11-30 12:18:00,275,14.4,0,3180.78,1865,16.36,267.89,High Value Irregular
12599,62,1032.58,16.65,2011-02-08 13:28:00,2011-11-10 13:34:00,275,6.76,0,3180.78,1865,16.36,267.89,High Value Irregular
12600,64,2599.04,40.61,2010-12-03 12:57:00,2011-11-11 10:29:00,342,5.61,0,3180.78,1865,16.36,267.89,High Value Irregular
12601,28,577.06,20.61,2011-01-11 10:38:00,2011-06-03 10:17:00,142,5.92,1,610.78,2179,273.52,29.71,Low Value Irregular
12602,12,153.12,12.76,2011-10-12 11:22:00,2011-10-12 11:22:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12603,2,739.2,369.6,2011-11-18 10:42:00,2011-11-18 10:42:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12604,16,254.18,15.89,2011-03-23 12:06:00,2011-09-21 14:08:00,182,2.64,0,3180.78,1865,16.36,267.89,High Value Irregular
12607,101,1579.51,15.64,2011-10-10 16:06:00,2011-10-10 16:06:00,1,3030.0,2,938.09,286,1936.3,1.37,Low Value Regular
12609,60,1126.85,18.78,2011-01-25 15:13:00,2011-09-22 16:34:00,240,7.5,0,3180.78,1865,16.36,267.89,High Value Irregular
12610,106,2099.54,19.81,2011-08-05 13:52:00,2011-11-17 09:34:00,103,30.87,1,610.78,2179,273.52,29.71,Low Value Irregular
12611,65,1193.32,18.36,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1950.0,2,938.09,286,1936.3,1.37,Low Value Regular
12612,19,704.04,37.05,2011-09-26 15:35:00,2011-09-26 15:35:00,1,570.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12613,153,3344.38,21.86,2011-03-22 15:42:00,2011-10-13 14:59:00,204,22.5,0,3180.78,1865,16.36,267.89,High Value Irregular
12614,20,315.6,15.78,2011-03-07 10:22:00,2011-03-07 10:22:00,1,600.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12615,105,2291.19,21.82,2011-06-24 13:35:00,2011-12-07 15:02:00,166,18.98,0,3180.78,1865,16.36,267.89,High Value Irregular
12616,32,713.3,22.29,2011-02-15 14:17:00,2011-09-05 15:17:00,202,4.75,0,3180.78,1865,16.36,267.89,High Value Irregular
12617,42,355.53,8.46,2011-11-10 14:39:00,2011-11-10 14:39:00,1,1260.0,2,938.09,286,1936.3,1.37,Low Value Regular
12618,11,177.31,16.12,2011-11-18 11:10:00,2011-11-18 11:10:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12619,90,3641.24,40.46,2011-03-31 13:10:00,2011-11-23 14:52:00,237,11.39,0,3180.78,1865,16.36,267.89,High Value Irregular
12620,92,1339.41,14.56,2011-05-19 12:10:00,2011-11-25 10:20:00,189,14.6,0,3180.78,1865,16.36,267.89,High Value Irregular
12621,467,13689.67,29.31,2010-12-09 10:16:00,2011-12-08 11:25:00,364,38.49,0,3180.78,1865,16.36,267.89,High Value Irregular
12622,11,180.1,16.37,2011-04-21 16:39:00,2011-04-21 16:39:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12623,18,305.1,16.95,2011-03-08 13:50:00,2011-03-08 13:50:00,1,540.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12624,38,641.13,16.87,2011-06-15 12:34:00,2011-08-25 15:04:00,71,16.06,1,610.78,2179,273.52,29.71,Low Value Irregular
12625,86,2683.82,31.21,2011-01-24 13:27:00,2011-05-12 09:54:00,107,24.11,1,610.78,2179,273.52,29.71,Low Value Irregular
12626,294,6620.48,22.52,2011-01-17 11:01:00,2011-11-16 16:06:00,303,29.11,0,3180.78,1865,16.36,267.89,High Value Irregular
12627,230,4478.53,19.47,2011-07-22 13:59:00,2011-11-29 12:07:00,129,53.49,1,610.78,2179,273.52,29.71,Low Value Irregular
12628,41,786.46,19.18,2011-10-06 09:28:00,2011-12-05 13:15:00,60,20.5,1,610.78,2179,273.52,29.71,Low Value Irregular
12630,64,1270.88,19.86,2011-10-27 10:41:00,2011-11-30 10:48:00,34,56.47,1,610.78,2179,273.52,29.71,Low Value Irregular
12631,31,640.5,20.66,2011-10-13 13:53:00,2011-10-13 13:53:00,1,930.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12633,101,2163.98,21.43,2011-02-25 08:44:00,2011-10-12 11:40:00,229,13.23,0,3180.78,1865,16.36,267.89,High Value Irregular
12635,101,1689.18,16.72,2011-07-08 08:43:00,2011-09-11 11:04:00,65,46.62,1,610.78,2179,273.52,29.71,Low Value Irregular
12637,390,6021.9,15.44,2011-01-20 10:47:00,2011-10-03 13:46:00,256,45.7,0,3180.78,1865,16.36,267.89,High Value Irregular
12638,39,671.69,17.22,2011-11-06 13:11:00,2011-11-06 13:11:00,1,1170.0,2,938.09,286,1936.3,1.37,Low Value Regular
12639,22,486.1,22.1,2011-04-15 12:48:00,2011-04-15 12:48:00,1,660.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12640,53,1174.58,22.16,2011-09-19 12:01:00,2011-11-16 11:52:00,57,27.89,1,610.78,2179,273.52,29.71,Low Value Irregular
12641,10,185.9,18.59,2011-08-16 13:26:00,2011-08-16 13:26:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12642,47,1013.26,21.56,2011-08-24 09:23:00,2011-11-14 15:03:00,82,17.2,1,610.78,2179,273.52,29.71,Low Value Irregular
12643,24,3344.64,139.36,2011-01-11 11:48:00,2011-08-03 12:56:00,204,3.53,0,3180.78,1865,16.36,267.89,High Value Irregular
12644,31,477.91,15.42,2011-08-02 10:33:00,2011-08-02 10:33:00,1,930.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12645,73,1775.18,24.32,2011-01-27 13:08:00,2011-11-06 12:38:00,282,7.77,0,3180.78,1865,16.36,267.89,High Value Irregular
12646,45,1346.97,29.93,2011-10-21 12:52:00,2011-12-05 10:14:00,44,30.68,1,610.78,2179,273.52,29.71,Low Value Irregular
12647,121,3722.82,30.77,2010-12-05 14:02:00,2011-11-17 12:56:00,346,10.49,0,3180.78,1865,16.36,267.89,High Value Irregular
12648,21,318.05,15.15,2011-07-08 11:55:00,2011-07-08 11:55:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12649,31,623.51,20.11,2011-05-11 14:37:00,2011-08-24 14:41:00,105,8.86,1,610.78,2179,273.52,29.71,Low Value Irregular
12650,20,314.44,15.72,2011-12-06 16:34:00,2011-12-06 16:34:00,1,600.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12651,9,114.0,12.67,2011-01-09 12:46:00,2011-01-09 12:46:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12652,48,919.98,19.17,2011-01-12 15:00:00,2011-01-12 15:00:00,1,1440.0,2,938.09,286,1936.3,1.37,Low Value Regular
12653,43,2209.85,51.39,2011-02-16 10:53:00,2011-07-14 10:41:00,147,8.78,0,3180.78,1865,16.36,267.89,High Value Irregular
12654,38,601.98,15.84,2011-02-17 13:16:00,2011-11-29 10:10:00,284,4.01,0,3180.78,1865,16.36,267.89,High Value Irregular
12656,126,4051.17,32.15,2011-04-20 09:20:00,2011-11-22 13:42:00,216,17.5,0,3180.78,1865,16.36,267.89,High Value Irregular
12657,47,1643.18,34.96,2011-09-22 11:40:00,2011-11-28 15:47:00,67,21.04,1,610.78,2179,273.52,29.71,Low Value Irregular
12658,36,686.05,19.06,2011-11-21 10:22:00,2011-11-21 10:22:00,1,1080.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12659,5,91.68,18.34,2011-11-10 11:53:00,2011-11-10 11:53:00,1,150.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12660,13,245.1,18.85,2011-11-28 13:26:00,2011-11-28 13:26:00,1,390.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12662,230,3849.78,16.74,2010-12-01 13:04:00,2011-12-09 11:59:00,372,18.55,0,3180.78,1865,16.36,267.89,High Value Irregular
12664,37,4881.88,131.94,2011-01-21 11:42:00,2011-12-01 17:07:00,314,3.54,0,3180.78,1865,16.36,267.89,High Value Irregular
12665,3,63.0,21.0,2011-01-19 08:34:00,2011-01-19 08:34:00,1,90.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12667,33,620.13,18.79,2011-10-12 17:00:00,2011-10-12 17:00:00,1,990.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12668,161,3807.15,23.65,2010-12-19 12:46:00,2011-11-28 10:56:00,343,14.08,0,3180.78,1865,16.36,267.89,High Value Irregular
12669,101,2744.03,27.17,2011-03-28 10:15:00,2011-07-12 09:54:00,105,28.86,1,610.78,2179,273.52,29.71,Low Value Irregular
12670,92,2996.05,32.57,2011-04-21 10:16:00,2011-11-29 15:23:00,222,12.43,0,3180.78,1865,16.36,267.89,High Value Irregular
12672,10,225.9,22.59,2011-01-14 09:20:00,2011-01-14 09:20:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12673,42,610.52,14.54,2011-01-17 11:46:00,2011-12-04 13:55:00,321,3.93,0,3180.78,1865,16.36,267.89,High Value Irregular
12674,83,1970.6,23.74,2011-05-16 09:10:00,2011-11-01 12:12:00,169,14.73,0,3180.78,1865,16.36,267.89,High Value Irregular
12676,45,1331.39,29.59,2011-02-01 15:41:00,2011-11-15 12:25:00,286,4.72,0,3180.78,1865,16.36,267.89,High Value Irregular
12678,165,17628.46,106.84,2010-12-21 11:00:00,2011-10-28 13:04:00,311,15.92,0,3180.78,1865,16.36,267.89,High Value Irregular
12679,48,1113.02,23.19,2011-03-01 12:26:00,2011-10-12 12:30:00,225,6.4,0,3180.78,1865,16.36,267.89,High Value Irregular
12680,52,862.81,16.59,2011-08-18 15:44:00,2011-12-09 12:50:00,112,13.93,1,610.78,2179,273.52,29.71,Low Value Irregular
12681,638,13787.54,21.61,2010-12-07 10:08:00,2011-11-25 11:33:00,353,54.22,0,3180.78,1865,16.36,267.89,High Value Irregular
12682,525,12288.22,23.41,2010-12-03 13:59:00,2011-12-06 10:00:00,367,42.92,0,3180.78,1865,16.36,267.89,High Value Irregular
12683,344,8476.57,24.64,2010-12-09 10:37:00,2011-12-05 16:31:00,361,28.59,0,3180.78,1865,16.36,267.89,High Value Irregular
12684,105,2283.63,21.75,2011-05-10 12:55:00,2011-12-02 09:53:00,205,15.37,0,3180.78,1865,16.36,267.89,High Value Irregular
12685,157,2863.08,18.24,2011-09-07 10:28:00,2011-11-11 13:46:00,65,72.46,1,610.78,2179,273.52,29.71,Low Value Irregular
12686,7,89.14,12.73,2010-12-03 09:51:00,2010-12-03 09:51:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12688,171,4873.81,28.5,2011-08-18 08:49:00,2011-08-18 08:49:00,1,5130.0,2,938.09,286,1936.3,1.37,Low Value Regular
12689,72,1247.61,17.33,2011-08-04 10:04:00,2011-11-14 08:31:00,101,21.39,1,610.78,2179,273.52,29.71,Low Value Irregular
12690,16,389.01,24.31,2011-05-18 09:09:00,2011-05-18 09:09:00,1,480.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12691,32,1035.8,32.37,2010-12-17 14:46:00,2011-11-11 16:49:00,329,2.92,0,3180.78,1865,16.36,267.89,High Value Irregular
12693,39,855.91,21.95,2011-01-24 12:58:00,2011-08-04 17:51:00,192,6.09,0,3180.78,1865,16.36,267.89,High Value Irregular
12694,37,869.67,23.5,2011-06-09 17:48:00,2011-09-30 13:06:00,112,9.91,1,610.78,2179,273.52,29.71,Low Value Irregular
12695,27,582.1,21.56,2011-05-13 13:15:00,2011-12-02 13:22:00,203,3.99,0,3180.78,1865,16.36,267.89,High Value Irregular
12697,41,957.59,23.36,2011-06-23 15:44:00,2011-11-11 08:47:00,140,8.79,1,610.78,2179,273.52,29.71,Low Value Irregular
12700,268,4939.99,18.43,2011-05-08 16:10:00,2011-12-02 10:47:00,207,38.84,0,3180.78,1865,16.36,267.89,High Value Irregular
12701,53,797.71,15.05,2011-04-11 13:02:00,2011-09-21 10:47:00,162,9.81,0,3180.78,1865,16.36,267.89,High Value Irregular
12702,12,219.0,18.25,2011-11-20 10:36:00,2011-11-20 10:36:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12703,21,283.55,13.5,2011-09-29 17:52:00,2011-09-29 17:52:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12704,88,2340.84,26.6,2011-06-23 10:20:00,2011-12-02 13:15:00,162,16.3,0,3180.78,1865,16.36,267.89,High Value Irregular
12705,334,6868.29,20.56,2010-12-17 15:58:00,2011-11-24 13:17:00,341,29.38,0,3180.78,1865,16.36,267.89,High Value Irregular
12707,33,603.42,18.29,2011-02-21 08:38:00,2011-02-21 08:38:00,1,990.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12708,157,2712.91,17.28,2010-12-06 10:43:00,2011-11-10 09:52:00,338,13.93,0,3180.78,1865,16.36,267.89,High Value Irregular
12709,208,9736.52,46.81,2010-12-08 09:49:00,2011-11-24 15:38:00,351,17.78,0,3180.78,1865,16.36,267.89,High Value Irregular
12710,77,1149.02,14.92,2011-05-22 14:05:00,2011-09-04 12:00:00,104,22.21,1,610.78,2179,273.52,29.71,Low Value Irregular
12712,133,4396.13,33.05,2010-12-03 14:30:00,2011-11-11 08:19:00,342,11.67,0,3180.78,1865,16.36,267.89,High Value Irregular
12713,38,848.55,22.33,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1140.0,2,938.09,286,1936.3,1.37,Low Value Regular
12714,259,4708.86,18.18,2011-02-18 10:53:00,2011-11-30 15:43:00,285,27.26,0,3180.78,1865,16.36,267.89,High Value Irregular
12715,21,353.86,16.85,2011-08-25 15:22:00,2011-08-25 15:22:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12716,69,1053.49,15.27,2011-07-29 13:28:00,2011-12-06 08:55:00,129,16.05,1,610.78,2179,273.52,29.71,Low Value Irregular
12717,55,1030.98,18.75,2011-04-08 10:32:00,2011-07-11 14:47:00,94,17.55,1,610.78,2179,273.52,29.71,Low Value Irregular
12718,19,238.25,12.54,2011-09-29 16:38:00,2011-09-29 16:38:00,1,570.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12719,39,644.95,16.54,2011-10-05 14:50:00,2011-12-04 13:45:00,59,19.83,1,610.78,2179,273.52,29.71,Low Value Irregular
12720,354,5781.73,16.33,2010-12-05 15:21:00,2011-12-07 08:03:00,366,29.02,0,3180.78,1865,16.36,267.89,High Value Irregular
12721,161,2656.13,16.5,2010-12-20 11:38:00,2011-11-08 12:13:00,323,14.95,0,3180.78,1865,16.36,267.89,High Value Irregular
12722,53,997.63,18.82,2011-07-12 11:55:00,2011-09-15 14:50:00,65,24.46,1,610.78,2179,273.52,29.71,Low Value Irregular
12723,69,725.07,10.51,2011-10-05 15:52:00,2011-12-06 10:19:00,61,33.93,1,610.78,2179,273.52,29.71,Low Value Irregular
12724,53,1031.41,19.46,2011-01-11 15:00:00,2011-12-04 16:02:00,327,4.86,0,3180.78,1865,16.36,267.89,High Value Irregular
12725,24,427.8,17.82,2010-12-03 15:45:00,2010-12-03 15:45:00,1,720.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12726,124,2609.1,21.04,2010-12-17 12:56:00,2011-11-11 13:35:00,329,11.31,0,3180.78,1865,16.36,267.89,High Value Irregular
12727,139,3980.7,28.64,2011-01-23 15:17:00,2011-11-29 11:46:00,309,13.5,0,3180.78,1865,16.36,267.89,High Value Irregular
12728,46,836.33,18.18,2011-01-11 13:31:00,2011-09-29 15:31:00,261,5.29,0,3180.78,1865,16.36,267.89,High Value Irregular
12729,26,453.01,17.42,2011-08-18 11:40:00,2011-08-18 11:40:00,1,780.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12731,274,18895.91,68.96,2010-12-10 10:56:00,2011-11-16 11:59:00,341,24.11,0,3180.78,1865,16.36,267.89,High Value Irregular
12732,12,236.26,19.69,2011-06-13 11:33:00,2011-06-13 11:33:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12733,22,383.95,17.45,2011-04-19 16:19:00,2011-04-19 16:19:00,1,660.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12734,4,110.4,27.6,2010-12-22 12:47:00,2010-12-22 12:47:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12735,43,779.57,18.13,2011-01-06 14:26:00,2011-01-28 13:37:00,21,61.43,1,610.78,2179,273.52,29.71,Low Value Irregular
12736,4,234.0,58.5,2011-01-11 07:57:00,2011-01-11 07:57:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12738,11,155.35,14.12,2010-12-02 18:27:00,2010-12-02 18:27:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12739,38,1013.04,26.66,2011-09-01 17:45:00,2011-09-22 13:00:00,20,57.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12740,27,427.6,15.84,2011-10-07 10:44:00,2011-10-07 10:44:00,1,810.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12743,134,546.43,4.08,2011-07-28 16:06:00,2011-07-28 16:21:00,1,4020.0,2,938.09,286,1936.3,1.37,Low Value Regular
12744,222,21279.29,95.85,2011-01-25 13:26:00,2011-10-19 11:18:00,266,25.04,0,3180.78,1865,16.36,267.89,High Value Irregular
12747,103,4196.01,40.74,2010-12-05 15:38:00,2011-12-07 14:34:00,366,8.44,0,3180.78,1865,16.36,267.89,High Value Irregular
12748,4595,33719.73,7.34,2010-12-01 12:48:00,2011-12-09 12:20:00,372,370.56,0,3180.78,1865,16.36,267.89,High Value Irregular
12749,199,4090.88,20.56,2011-05-10 15:25:00,2011-12-06 09:56:00,209,28.56,0,3180.78,1865,16.36,267.89,High Value Irregular
12750,15,275.88,18.39,2011-08-03 09:13:00,2011-08-03 09:13:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12752,53,4366.78,82.39,2011-09-19 13:32:00,2011-09-19 13:32:00,1,1590.0,2,938.09,286,1936.3,1.37,Low Value Regular
12753,197,21429.39,108.78,2010-12-12 11:44:00,2011-11-17 10:52:00,339,17.43,0,3180.78,1865,16.36,267.89,High Value Irregular
12754,63,3010.74,47.79,2011-02-04 10:31:00,2011-04-18 09:00:00,72,26.25,1,610.78,2179,273.52,29.71,Low Value Irregular
12755,4,3811.95,952.99,2010-12-09 10:44:00,2011-03-04 12:42:00,85,1.41,1,610.78,2179,273.52,29.71,Low Value Irregular
12756,4,112.08,28.02,2011-09-14 09:31:00,2011-09-14 09:31:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12757,371,7857.1,21.18,2011-05-12 19:01:00,2011-11-24 12:30:00,195,57.08,0,3180.78,1865,16.36,267.89,High Value Irregular
12758,97,2791.59,28.78,2011-03-08 12:05:00,2011-08-15 10:22:00,159,18.3,0,3180.78,1865,16.36,267.89,High Value Irregular
12759,95,1531.44,16.12,2011-03-09 08:09:00,2011-10-18 14:49:00,223,12.78,0,3180.78,1865,16.36,267.89,High Value Irregular
12762,69,1898.52,27.51,2011-11-14 14:23:00,2011-12-02 10:23:00,17,121.76,1,610.78,2179,273.52,29.71,Low Value Irregular
12763,18,494.08,27.45,2010-12-05 15:46:00,2011-07-24 14:12:00,230,2.35,0,3180.78,1865,16.36,267.89,High Value Irregular
12764,45,1693.88,37.64,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1350.0,2,938.09,286,1936.3,1.37,Low Value Regular
12766,310,6989.63,22.55,2010-12-08 13:53:00,2011-12-06 08:46:00,362,25.69,0,3180.78,1865,16.36,267.89,High Value Irregular
12769,32,1143.6,35.74,2011-04-15 10:25:00,2011-04-15 10:25:00,1,960.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12770,12,1351.45,112.62,2011-05-13 09:33:00,2011-05-13 09:33:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12772,55,892.47,16.23,2011-10-11 09:19:00,2011-10-11 09:19:00,1,1650.0,2,938.09,286,1936.3,1.37,Low Value Regular
12775,66,1386.04,21.0,2011-02-01 13:45:00,2011-11-22 16:33:00,294,6.73,0,3180.78,1865,16.36,267.89,High Value Irregular
12778,50,822.23,16.44,2011-01-31 14:35:00,2011-11-20 11:30:00,292,5.14,0,3180.78,1865,16.36,267.89,High Value Irregular
12779,149,3981.36,26.72,2010-12-03 13:40:00,2011-11-02 11:43:00,333,13.42,0,3180.78,1865,16.36,267.89,High Value Irregular
12781,25,826.74,33.07,2011-02-28 08:43:00,2011-10-07 10:37:00,221,3.39,0,3180.78,1865,16.36,267.89,High Value Irregular
12782,103,2330.92,22.63,2010-12-17 11:30:00,2011-12-05 09:16:00,352,8.78,0,3180.78,1865,16.36,267.89,High Value Irregular
12783,84,2225.91,26.5,2011-09-25 15:35:00,2011-12-07 15:56:00,73,34.52,1,610.78,2179,273.52,29.71,Low Value Irregular
12784,59,574.42,9.74,2011-11-24 12:53:00,2011-11-30 15:38:00,6,295.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12785,14,311.95,22.28,2010-12-10 13:48:00,2010-12-10 13:48:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12787,20,463.66,23.18,2011-05-31 09:36:00,2011-11-30 08:44:00,182,3.3,0,3180.78,1865,16.36,267.89,High Value Irregular
12789,4,91.85,22.96,2011-10-05 13:34:00,2011-10-05 13:34:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12790,21,324.92,15.47,2011-05-31 14:14:00,2011-05-31 14:14:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12791,2,192.6,96.3,2010-12-01 11:27:00,2010-12-01 11:27:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12792,25,400.54,16.02,2011-03-28 11:36:00,2011-03-28 11:36:00,1,750.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12793,24,545.48,22.73,2010-12-03 15:14:00,2011-01-09 12:12:00,36,20.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12794,45,860.41,19.12,2011-09-02 12:01:00,2011-10-17 14:54:00,45,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12795,14,430.48,30.75,2011-11-21 10:27:00,2011-11-21 10:27:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12797,13,254.03,19.54,2010-12-09 10:55:00,2010-12-09 10:55:00,1,390.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12798,8,6977.04,872.13,2011-06-22 10:11:00,2011-11-29 15:52:00,160,1.5,0,3180.78,1865,16.36,267.89,High Value Irregular
12802,25,427.58,17.1,2011-06-06 09:36:00,2011-06-06 09:36:00,1,750.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12808,28,483.65,17.27,2010-12-06 10:27:00,2011-11-03 10:05:00,331,2.54,0,3180.78,1865,16.36,267.89,High Value Irregular
12809,25,489.31,19.57,2011-06-15 10:51:00,2011-06-15 10:51:00,1,750.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12811,31,514.85,16.61,2011-02-28 15:39:00,2011-03-24 09:42:00,23,40.43,1,610.78,2179,273.52,29.71,Low Value Irregular
12812,15,229.64,15.31,2011-10-26 09:54:00,2011-10-26 09:54:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12814,2,125.92,62.96,2011-08-30 12:11:00,2011-08-30 12:11:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12815,47,1063.46,22.63,2011-05-25 13:34:00,2011-07-15 10:21:00,50,28.2,1,610.78,2179,273.52,29.71,Low Value Irregular
12816,29,572.2,19.73,2011-06-16 13:24:00,2011-09-05 12:41:00,80,10.88,1,610.78,2179,273.52,29.71,Low Value Irregular
12817,4,166.04,41.51,2011-03-03 16:28:00,2011-03-03 16:28:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12818,14,1542.08,110.15,2011-03-23 12:06:00,2011-03-23 12:06:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12820,59,942.34,15.97,2011-01-17 12:34:00,2011-12-06 15:12:00,323,5.48,0,3180.78,1865,16.36,267.89,High Value Irregular
12821,6,92.72,15.45,2011-05-09 15:51:00,2011-05-09 15:51:00,1,180.0,1,610.78,2179,273.52,29.71,Low Value Irregular
12822,46,948.88,20.63,2011-09-13 13:46:00,2011-09-30 10:04:00,16,86.25,1,610.78,2179,273.52,29.71,Low Value Irregular
12823,5,1759.5,351.9,2011-02-16 12:15:00,2011-09-26 07:35:00,221,0.68,0,3180.78,1865,16.36,267.89,High Value Irregular
12824,25,397.12,15.88,2011-10-11 12:49:00,2011-10-11 12:49:00,1,750.0,1,610.78,2179,273.52,29.71,Low Value Irregular
